,type,ccAgentID,ccDeviceID,datetime,date,time,hour
9158,a,mavlina_aa_ksm,mavlina_aa_ksm,2022-05-17 14:14:00+03:00,2022-05-17,14:13:57,14
9159,a,vlasovaoza,vlasovaoza,2022-04-30 10:36:00+03:00,2022-04-30,10:35:33,10
9160,a,gontarenkooz,gontarenkooz,2022-05-05 14:36:00+03:00,2022-05-05,14:35:32,14
9161,a,papushkina_nv_vover,papushkina_nv_vover,2022-05-05 14:00:00+03:00,2022-05-05,14:00:01,14
9162,a,abdulaevoz,abdulaevoz,2022-05-02 14:08:00+03:00,2022-05-02,14:07:43,14
9163,a,kolenchukoz,kolenchukoz,2022-05-06 19:02:00+03:00,2022-05-06,19:02:02,19
9164,a,semenistayaoz,semenistayaoz,2022-04-29 15:41:00+03:00,2022-04-29,15:40:48,15
9165,a,alekseeva_sf_ksm,alekseeva_sf_ksm,2022-04-29 10:50:00+03:00,2022-04-29,10:50:17,10
9166,a,abdulaevoz,abdulaevoz,2022-05-07 10:34:00+03:00,2022-05-07,10:34:15,10
9167,a,vlasovaoza,vlasovaoza,2022-05-07 09:42:00+03:00,2022-05-07,09:41:33,9
9168,a,Elena_OP1,Elena_OP1,2022-05-06 10:32:00+03:00,2022-05-06,10:31:45,10
9169,a,semenistayaoz,semenistayaoz,2022-05-14 15:09:00+03:00,2022-05-14,15:08:40,15
9170,a,kostinaoz,kostinaoz,2022-05-05 11:59:00+03:00,2022-05-05,11:58:31,11
9171,a,kostinaoz,kostinaoz,2022-04-30 19:13:00+03:00,2022-04-30,19:13:05,19
9172,a,talaibekovaoz,talaibekovaoz,2022-04-27 14:12:00+03:00,2022-04-27,14:12:18,14
9173,a,glushkova_ns_ksm,glushkova_ns_ksm,2022-05-17 14:51:00+03:00,2022-05-17,14:50:47,14
9174,a,abzalov,abzalov,2022-05-16 21:06:00+03:00,2022-05-16,21:06:18,21
9175,a,abdulaevoz,abdulaevoz,2022-04-28 16:26:00+03:00,2022-04-28,16:25:53,16
9176,a,vlasovaoza,vlasovaoza,2022-04-30 14:11:00+03:00,2022-04-30,14:11:15,14
9177,a,kostinaoz,kostinaoz,2022-04-27 20:29:00+03:00,2022-04-27,20:29:20,20
9178,a,semenistayaoz,semenistayaoz,2022-04-29 12:58:00+03:00,2022-04-29,12:58:07,12
9179,a,abdulaevoz,abdulaevoz,2022-05-05 17:05:00+03:00,2022-05-05,17:05:16,17
9180,a,semenistayaoz,semenistayaoz,2022-05-04 15:27:00+03:00,2022-05-04,15:27:10,15
9181,a,harsheva,harsheva,2022-05-05 19:21:00+03:00,2022-05-05,19:20:53,19
9182,a,Elena_OP1,Elena_OP1,2022-04-28 15:31:00+03:00,2022-04-28,15:31:03,15
9183,a,harsheva,harsheva,2022-05-05 19:39:00+03:00,2022-05-05,19:38:35,19
9184,a,esina_ey,esina_ey,2022-04-29 10:20:00+03:00,2022-04-29,10:20:17,10
9185,a,talaibekovaoz,talaibekovaoz,2022-04-27 12:12:00+03:00,2022-04-27,12:11:30,12
9186,a,kostinaoz,kostinaoz,2022-05-16 10:29:00+03:00,2022-05-16,10:29:24,10
9187,a,talaibekovaoz,talaibekovaoz,2022-05-04 17:15:00+03:00,2022-05-04,17:14:54,17
9188,a,kolenchukoz,kolenchukoz,2022-05-01 18:44:00+03:00,2022-05-01,18:44:23,18
9189,a,abdulaevoz,abdulaevoz,2022-05-05 11:27:00+03:00,2022-05-05,11:27:01,11
9190,a,kulikova_eu_ksm,kulikova_eu_ksm,2022-05-11 13:14:00+03:00,2022-05-11,13:13:34,13
9191,a,gontarenkooz,gontarenkooz,2022-05-03 11:27:00+03:00,2022-05-03,11:26:42,11
9192,a,talaibekovaoz,talaibekovaoz,2022-05-13 15:14:00+03:00,2022-05-13,15:14:04,15
9193,a,kovalenko_zv_ksm,kovalenko_zv_ksm,2022-05-05 17:59:00+03:00,2022-05-05,17:59:01,17
9194,a,kravchuk_dv_ksm,kravchuk_dv_ksm,2022-04-29 15:07:00+03:00,2022-04-29,15:07:04,15
9195,a,harsheva,harsheva,2022-04-28 13:16:00+03:00,2022-04-28,13:16:14,13
9196,a,abdulaevoz,abdulaevoz,2022-05-12 10:07:00+03:00,2022-05-12,10:07:02,10
9197,a,semenistayaoz,semenistayaoz,2022-05-09 12:17:00+03:00,2022-05-09,12:16:51,12
9198,a,perminova_li,perminova_li,2022-05-11 13:25:00+03:00,2022-05-11,13:24:51,13
9199,a,kostinaoz,kostinaoz,2022-04-28 09:50:00+03:00,2022-04-28,09:49:56,9
9200,a,vlasovaoza,vlasovaoza,2022-05-08 11:00:00+03:00,2022-05-08,10:59:45,11
9201,a,vlasovaoza,vlasovaoza,2022-05-04 17:58:00+03:00,2022-05-04,17:58:13,17
9202,a,gontarenkooz,gontarenkooz,2022-05-04 15:43:00+03:00,2022-05-04,15:43:07,15
9203,a,harsheva,harsheva,2022-05-06 10:52:00+03:00,2022-05-06,10:52:27,10
9204,a,kostinaoz,kostinaoz,2022-05-16 13:32:00+03:00,2022-05-16,13:32:05,13
9205,a,Elena_OP1,Elena_OP1,2022-05-16 17:54:00+03:00,2022-05-16,17:53:44,17
9206,a,schetinkina_sa_ds,schetinkina_sa_ds,2022-04-28 15:13:00+03:00,2022-04-28,15:13:21,15
9207,a,harsheva,harsheva,2022-05-01 20:08:00+03:00,2022-05-01,20:07:54,20
9208,a,esina_ey,esina_ey,2022-05-17 13:21:00+03:00,2022-05-17,13:20:44,13
9209,a,kostinaoz,kostinaoz,2022-05-05 13:40:00+03:00,2022-05-05,13:40:23,13
9210,a,semenistayaoz,semenistayaoz,2022-04-30 14:16:00+03:00,2022-04-30,14:15:41,14
9211,a,kostinaoz,kostinaoz,2022-05-13 12:01:00+03:00,2022-05-13,12:01:29,12
9212,a,alieva_ep_rf,alieva_ep_rf,2022-05-05 14:57:00+03:00,2022-05-05,14:56:43,14
9213,a,kulikova_eu_ksm,kulikova_eu_ksm,2022-05-05 15:04:00+03:00,2022-05-05,15:04:17,15
9214,a,esina_ey,esina_ey,2022-05-16 12:06:00+03:00,2022-05-16,12:05:33,12
9215,a,Rus,Rus,2022-05-06 11:07:00+03:00,2022-05-06,11:07:16,11
9216,a,kostinaoz,kostinaoz,2022-05-12 10:00:00+03:00,2022-05-12,10:00:27,10
9217,a,talaibekovaoz,talaibekovaoz,2022-05-08 13:03:00+03:00,2022-05-08,13:03:17,13
9218,a,talaibekovaoz,talaibekovaoz,2022-05-01 10:15:00+03:00,2022-05-01,10:14:59,10
9219,a,harsheva,harsheva,2022-05-05 15:43:00+03:00,2022-05-05,15:43:07,15
9220,a,gontarenkooz,gontarenkooz,2022-05-06 10:08:00+03:00,2022-05-06,10:07:41,10
9221,a,kolenchukoz,kolenchukoz,2022-04-27 17:04:00+03:00,2022-04-27,17:04:10,17
9222,a,harsheva,harsheva,2022-05-05 17:07:00+03:00,2022-05-05,17:07:03,17
9223,a,harsheva,harsheva,2022-05-06 16:45:00+03:00,2022-05-06,16:44:37,16
9224,a,vlasovaoza,vlasovaoza,2022-05-03 11:02:00+03:00,2022-05-03,11:02:02,11
9225,a,Rus,Rus,2022-05-04 12:05:00+03:00,2022-05-04,12:05:00,12
9226,a,kovalenko_zv_ksm,kovalenko_zv_ksm,2022-05-04 10:43:00+03:00,2022-05-04,10:43:21,10
9227,a,semenistayaoz,semenistayaoz,2022-05-03 16:34:00+03:00,2022-05-03,16:33:30,16
9228,a,mas,mas,2022-05-04 17:41:00+03:00,2022-05-04,17:40:34,17
9229,a,vlasovaoza,vlasovaoza,2022-05-07 13:44:00+03:00,2022-05-07,13:43:37,13
9230,a,vlasovaoza,vlasovaoza,2022-05-04 15:44:00+03:00,2022-05-04,15:44:01,15
9231,a,gontarenkooz,gontarenkooz,2022-05-05 16:32:00+03:00,2022-05-05,16:32:21,16
9232,a,abdulaevoz,abdulaevoz,2022-05-03 17:57:00+03:00,2022-05-03,17:56:51,17
9233,a,abzalov,abzalov,2022-05-17 08:50:00+03:00,2022-05-17,08:49:48,8
9234,a,semenistayaoz,semenistayaoz,2022-05-09 12:45:00+03:00,2022-05-09,12:44:31,12
9235,a,gontarenkooz,gontarenkooz,2022-04-30 18:33:00+03:00,2022-04-30,18:32:33,18
9236,a,vekshina_v,vekshina_v,2022-05-05 12:02:00+03:00,2022-05-05,12:01:54,12
9237,a,gontarenkooz,gontarenkooz,2022-04-28 16:01:00+03:00,2022-04-28,16:00:43,16
9238,a,mazurik_vo_ksm,mazurik_vo_ksm,2022-05-16 14:11:00+03:00,2022-05-16,14:10:57,14
9239,a,groshenkova_lp_ksm,groshenkova_lp_ksm,2022-05-05 10:16:00+03:00,2022-05-05,10:15:54,10
9240,a,harsheva,harsheva,2022-05-02 10:48:00+03:00,2022-05-02,10:47:37,10
9241,a,abdulaevoz,abdulaevoz,2022-05-18 10:23:00+03:00,2022-05-18,10:23:22,10
9242,a,semenistayaoz,semenistayaoz,2022-05-10 14:42:00+03:00,2022-05-10,14:42:07,14
9243,a,kostinaoz,kostinaoz,2022-05-05 19:00:00+03:00,2022-05-05,18:59:39,19
9244,a,abdulaevoz,abdulaevoz,2022-05-12 11:25:00+03:00,2022-05-12,11:25:06,11
9245,a,talaibekovaoz,talaibekovaoz,2022-05-04 10:58:00+03:00,2022-05-04,10:58:22,10
9246,a,harsheva,harsheva,2022-05-02 09:29:00+03:00,2022-05-02,09:29:17,9
9247,a,harsheva,harsheva,2022-04-27 14:48:00+03:00,2022-04-27,14:47:33,14
9248,a,talaibekovaoz,talaibekovaoz,2022-05-06 14:56:00+03:00,2022-05-06,14:55:49,14
9249,a,gontarenkooz,gontarenkooz,2022-05-04 10:11:00+03:00,2022-05-04,10:11:07,10
9250,a,semenistayaoz,semenistayaoz,2022-05-13 15:39:00+03:00,2022-05-13,15:39:14,15
9251,a,kostinaoz,kostinaoz,2022-05-18 13:20:00+03:00,2022-05-18,13:19:36,13
9252,a,talaibekovaoz,talaibekovaoz,2022-05-06 13:27:00+03:00,2022-05-06,13:27:21,13
9253,a,kostinaoz,kostinaoz,2022-05-16 11:03:00+03:00,2022-05-16,11:03:16,11
9254,a,talaibekovaoz,talaibekovaoz,2022-04-27 19:01:00+03:00,2022-04-27,19:01:06,19
9255,a,lobanova_ea_ksm,lobanova_ea_ksm,2022-05-11 12:09:00+03:00,2022-05-11,12:09:05,12
9256,a,Ekaterina_OP,Ekaterina_OP,2022-05-05 10:59:00+03:00,2022-05-05,10:59:01,10
9257,a,gontarenkooz,gontarenkooz,2022-04-27 17:58:00+03:00,2022-04-27,17:57:42,17
9258,a,glushkova_ns_ksm,glushkova_ns_ksm,2022-05-16 10:32:00+03:00,2022-05-16,10:32:26,10
9259,a,harsheva,harsheva,2022-05-05 14:25:00+03:00,2022-05-05,14:24:41,14
9260,a,Elena_OP1,Elena_OP1,2022-05-18 10:32:00+03:00,2022-05-18,10:31:49,10
9261,a,schetinkina_sa_ds,schetinkina_sa_ds,2022-05-04 14:59:00+03:00,2022-05-04,14:59:01,14
9262,a,kolenchukoz,kolenchukoz,2022-05-14 16:32:00+03:00,2022-05-14,16:32:06,16
9263,a,talaibekovaoz,talaibekovaoz,2022-05-01 15:18:00+03:00,2022-05-01,15:18:23,15
9264,a,groshenkova_lp_ksm,groshenkova_lp_ksm,2022-05-04 15:29:00+03:00,2022-05-04,15:29:24,15
9265,a,kostinaoz,kostinaoz,2022-04-27 19:25:00+03:00,2022-04-27,19:24:48,19
9266,a,abzalov,abzalov,2022-05-17 06:46:00+03:00,2022-05-17,06:45:56,6
9267,a,kulikova_eu_ksm,kulikova_eu_ksm,2022-04-27 13:29:00+03:00,2022-04-27,13:28:52,13
9268,a,kovalenko_zv_ksm,kovalenko_zv_ksm,2022-05-04 12:20:00+03:00,2022-05-04,12:20:28,12
9269,a,kostinaoz,kostinaoz,2022-05-03 20:24:00+03:00,2022-05-03,20:23:44,20
9270,a,abdulaevoz,abdulaevoz,2022-04-28 12:17:00+03:00,2022-04-28,12:16:50,12
9271,a,abdulaevoz,abdulaevoz,2022-04-29 11:05:00+03:00,2022-04-29,11:05:05,11
9272,a,kovalenko_zv_ksm,kovalenko_zv_ksm,2022-05-06 14:33:00+03:00,2022-05-06,14:33:07,14
9273,a,kostinaoz,kostinaoz,2022-05-07 11:33:00+03:00,2022-05-07,11:33:06,11
9274,a,alekseeva_sf_ksm,alekseeva_sf_ksm,2022-05-13 10:40:00+03:00,2022-05-13,10:39:35,10
9275,a,kostinaoz,kostinaoz,2022-05-11 20:11:00+03:00,2022-05-11,20:10:56,20
9276,a,groshenkova_lp_ksm,groshenkova_lp_ksm,2022-05-11 15:02:00+03:00,2022-05-11,15:01:37,15
9277,a,kolenchukoz,kolenchukoz,2022-04-27 20:52:00+03:00,2022-04-27,20:52:26,20
9278,a,harsheva,harsheva,2022-05-05 14:21:00+03:00,2022-05-05,14:20:52,14
9279,a,vlasovaoza,vlasovaoza,2022-04-30 10:10:00+03:00,2022-04-30,10:09:44,10
9280,a,harsheva,harsheva,2022-05-17 10:25:00+03:00,2022-05-17,10:24:53,10
9281,a,talaibekovaoz,talaibekovaoz,2022-05-03 13:16:00+03:00,2022-05-03,13:16:24,13
9282,a,kostinaoz,kostinaoz,2022-04-29 18:13:00+03:00,2022-04-29,18:12:39,18
9283,a,harsheva,harsheva,2022-05-06 18:46:00+03:00,2022-05-06,18:45:51,18
9284,a,kostinaoz,kostinaoz,2022-05-05 14:11:00+03:00,2022-05-05,14:11:26,14
9285,a,kostinaoz,kostinaoz,2022-05-05 13:57:00+03:00,2022-05-05,13:57:17,13
9286,a,talaibekovaoz,talaibekovaoz,2022-05-13 12:05:00+03:00,2022-05-13,12:05:04,12
9287,a,abdulaevoz,abdulaevoz,2022-05-17 11:29:00+03:00,2022-05-17,11:28:54,11
9288,a,hubbatova,hubbatova,2022-05-10 22:32:00+03:00,2022-05-10,22:32:20,22
9289,a,gontarenkooz,gontarenkooz,2022-05-04 14:46:00+03:00,2022-05-04,14:46:00,14
9290,a,kostinaoz,kostinaoz,2022-04-30 10:50:00+03:00,2022-04-30,10:50:13,10
9291,a,Rus,Rus,2022-05-05 16:28:00+03:00,2022-05-05,16:27:42,16
9292,a,vlasovaoza,vlasovaoza,2022-04-29 11:39:00+03:00,2022-04-29,11:39:07,11
9293,a,gontarenkooz,gontarenkooz,2022-05-05 16:35:00+03:00,2022-05-05,16:35:06,16
9294,a,semenistayaoz,semenistayaoz,2022-04-27 16:43:00+03:00,2022-04-27,16:42:42,16
9295,a,kolomina_mv_ksm,kolomina_mv_ksm,2022-05-04 12:05:00+03:00,2022-05-04,12:04:35,12
9296,a,talaibekovaoz,talaibekovaoz,2022-04-30 15:20:00+03:00,2022-04-30,15:19:35,15
9297,a,harsheva,harsheva,2022-05-06 16:56:00+03:00,2022-05-06,16:56:13,16
9298,a,vlasovaoza,vlasovaoza,2022-05-04 12:24:00+03:00,2022-05-04,12:23:36,12
9299,a,harsheva,harsheva,2022-05-06 13:40:00+03:00,2022-05-06,13:40:27,13
9300,a,talaibekovaoz,talaibekovaoz,2022-05-04 11:10:00+03:00,2022-05-04,11:10:07,11
9301,a,kostinaoz,kostinaoz,2022-05-13 09:20:00+03:00,2022-05-13,09:20:14,9
9302,a,talaibekovaoz,talaibekovaoz,2022-05-01 14:53:00+03:00,2022-05-01,14:52:58,14
9303,a,abdulaevoz,abdulaevoz,2022-05-11 13:19:00+03:00,2022-05-11,13:18:38,13
9304,a,harsheva,harsheva,2022-04-27 13:47:00+03:00,2022-04-27,13:47:10,13
9305,a,perminova_li,perminova_li,2022-04-28 11:11:00+03:00,2022-04-28,11:10:42,11
9306,a,kolomina_mv_ksm,kolomina_mv_ksm,2022-05-04 10:01:00+03:00,2022-05-04,10:01:27,10
9307,a,harsheva,harsheva,2022-04-27 11:20:00+03:00,2022-04-27,11:20:00,11
9308,a,esina_ey,esina_ey,2022-05-17 13:27:00+03:00,2022-05-17,13:26:54,13
9309,a,kostinaoz,kostinaoz,2022-05-02 20:17:00+03:00,2022-05-02,20:17:17,20
9310,a,petnikova_os_over,petnikova_os_over,2022-04-27 12:33:00+03:00,2022-04-27,12:33:27,12
9311,a,semenistayaoz,semenistayaoz,2022-05-05 10:05:00+03:00,2022-05-05,10:04:51,10
9312,a,talaibekovaoz,talaibekovaoz,2022-05-13 12:34:00+03:00,2022-05-13,12:34:22,12
9313,a,kostinaoz,kostinaoz,2022-05-06 13:00:00+03:00,2022-05-06,12:59:43,13
9314,a,alekseeva_sf_ksm,alekseeva_sf_ksm,2022-05-18 10:09:00+03:00,2022-05-18,10:09:16,10
9315,a,semenistayaoz,semenistayaoz,2022-05-11 15:40:00+03:00,2022-05-11,15:39:57,15
9316,a,kostinaoz,kostinaoz,2022-05-06 14:26:00+03:00,2022-05-06,14:25:46,14
9317,a,abdulaevoz,abdulaevoz,2022-05-02 13:29:00+03:00,2022-05-02,13:29:24,13
9318,a,schetinkina_sa_ds,schetinkina_sa_ds,2022-05-11 12:52:00+03:00,2022-05-11,12:51:47,12
9319,a,kostinaoz,kostinaoz,2022-04-29 17:13:00+03:00,2022-04-29,17:12:50,17
9320,a,glushkova_ns_ksm,glushkova_ns_ksm,2022-05-16 13:47:00+03:00,2022-05-16,13:47:18,13
9321,a,semenistayaoz,semenistayaoz,2022-04-30 15:28:00+03:00,2022-04-30,15:27:34,15
9322,a,harsheva,harsheva,2022-04-29 12:53:00+03:00,2022-04-29,12:52:50,12
9323,a,kulikova_eu_ksm,kulikova_eu_ksm,2022-05-06 15:19:00+03:00,2022-05-06,15:19:10,15
9324,a,schetinkina_sa_ds,schetinkina_sa_ds,2022-05-06 13:11:00+03:00,2022-05-06,13:10:45,13
9325,a,abdulaevoz,abdulaevoz,2022-04-28 17:47:00+03:00,2022-04-28,17:47:04,17
9326,a,kostinaoz,kostinaoz,2022-05-13 12:48:00+03:00,2022-05-13,12:47:32,12
9327,a,kostinaoz,kostinaoz,2022-05-07 10:26:00+03:00,2022-05-07,10:26:04,10
9328,a,Elena_OP1,Elena_OP1,2022-05-13 15:24:00+03:00,2022-05-13,15:23:49,15
9329,a,kulikova_eu_ksm,kulikova_eu_ksm,2022-05-13 17:35:00+03:00,2022-05-13,17:35:01,17
9330,a,kostinaoz,kostinaoz,2022-05-13 13:43:00+03:00,2022-05-13,13:42:59,13
9331,a,abdulaevoz,abdulaevoz,2022-04-30 11:35:00+03:00,2022-04-30,11:34:54,11
9332,a,groshenkova_lp_ksm,groshenkova_lp_ksm,2022-04-27 14:56:00+03:00,2022-04-27,14:56:13,14
9333,a,mavlina_aa_ksm,mavlina_aa_ksm,2022-05-16 16:05:00+03:00,2022-05-16,16:05:05,16
9334,a,abdulaevoz,abdulaevoz,2022-04-29 11:54:00+03:00,2022-04-29,11:53:30,11
9335,a,Elena_OP1,Elena_OP1,2022-04-29 17:36:00+03:00,2022-04-29,17:36:26,17
9336,a,kovalenko_zv_ksm,kovalenko_zv_ksm,2022-04-28 12:42:00+03:00,2022-04-28,12:41:51,12
9337,a,abdulaevoz,abdulaevoz,2022-04-28 11:03:00+03:00,2022-04-28,11:02:58,11
9338,a,groshenkova_lp_ksm,groshenkova_lp_ksm,2022-05-13 10:51:00+03:00,2022-05-13,10:51:08,10
9339,a,semenistayaoz,semenistayaoz,2022-04-27 12:39:00+03:00,2022-04-27,12:38:38,12
9340,a,chibarev_iv_ksm,chibarev_iv_ksm,2022-05-13 10:56:00+03:00,2022-05-13,10:55:40,10
9341,a,kolenchukoz,kolenchukoz,2022-04-27 19:18:00+03:00,2022-04-27,19:17:46,19
9342,a,talaibekovaoz,talaibekovaoz,2022-05-01 10:52:00+03:00,2022-05-01,10:52:03,10
9343,a,abdulaevoz,abdulaevoz,2022-05-04 09:03:00+03:00,2022-05-04,09:03:00,9
9344,a,groshenkova_lp_ksm,groshenkova_lp_ksm,2022-05-04 13:42:00+03:00,2022-05-04,13:41:32,13
9345,a,kostinaoz,kostinaoz,2022-05-12 18:56:00+03:00,2022-05-12,18:56:23,18
9346,a,kostinaoz,kostinaoz,2022-05-12 10:46:00+03:00,2022-05-12,10:46:03,10
9347,a,harsheva,harsheva,2022-05-06 14:21:00+03:00,2022-05-06,14:20:52,14
9348,a,Ekaterina_OP,Ekaterina_OP,2022-05-11 11:36:00+03:00,2022-05-11,11:35:56,11
9349,a,kostinaoz,kostinaoz,2022-05-03 20:44:00+03:00,2022-05-03,20:43:40,20
9350,a,kostinaoz,kostinaoz,2022-04-27 16:19:00+03:00,2022-04-27,16:18:56,16
9351,a,kostinaoz,kostinaoz,2022-04-29 20:45:00+03:00,2022-04-29,20:44:42,20
9352,a,vlasovaoza,vlasovaoza,2022-05-07 15:38:00+03:00,2022-05-07,15:38:06,15
9353,a,papushkina_nv_vover,papushkina_nv_vover,2022-05-05 12:15:00+03:00,2022-05-05,12:15:02,12
9354,a,Elena_OP1,Elena_OP1,2022-04-28 15:50:00+03:00,2022-04-28,15:50:09,15
9355,a,abdulaevoz,abdulaevoz,2022-05-05 14:53:00+03:00,2022-05-05,14:52:51,14
9356,a,talaibekovaoz,talaibekovaoz,2022-04-30 15:54:00+03:00,2022-04-30,15:53:50,15
9357,a,harsheva,harsheva,2022-05-05 17:45:00+03:00,2022-05-05,17:45:12,17
9358,a,groshenkova_lp_ksm,groshenkova_lp_ksm,2022-04-27 15:07:00+03:00,2022-04-27,15:06:38,15
9359,a,kostinaoz,kostinaoz,2022-04-30 09:36:00+03:00,2022-04-30,09:36:26,9
9360,a,Rus,Rus,2022-05-04 10:23:00+03:00,2022-05-04,10:22:57,10
9361,a,vlasovaoza,vlasovaoza,2022-05-11 09:32:00+03:00,2022-05-11,09:32:02,9
9362,a,Elena_OP1,Elena_OP1,2022-05-06 10:11:00+03:00,2022-05-06,10:11:07,10
9363,a,kostinaoz,kostinaoz,2022-05-16 10:20:00+03:00,2022-05-16,10:19:58,10
9364,a,abdulaevoz,abdulaevoz,2022-05-16 11:04:00+03:00,2022-05-16,11:03:54,11
9365,a,vlasovaoza,vlasovaoza,2022-04-29 19:31:00+03:00,2022-04-29,19:31:29,19
9366,a,semenistayaoz,semenistayaoz,2022-04-29 15:38:00+03:00,2022-04-29,15:37:56,15
9367,a,abdulaevoz,abdulaevoz,2022-05-02 15:03:00+03:00,2022-05-02,15:03:05,15
9368,a,abdulaevoz,abdulaevoz,2022-04-29 17:11:00+03:00,2022-04-29,17:10:55,17
9369,a,gontarenkooz,gontarenkooz,2022-04-28 12:26:00+03:00,2022-04-28,12:25:48,12
9370,a,talaibekovaoz,talaibekovaoz,2022-04-28 14:32:00+03:00,2022-04-28,14:31:57,14
9371,a,abdulaevoz,abdulaevoz,2022-05-14 15:53:00+03:00,2022-05-14,15:52:43,15
9372,a,vechkanova_ig_ds,vechkanova_ig_ds,2022-04-27 17:52:00+03:00,2022-04-27,17:51:35,17
9373,a,vekshina_v,vekshina_v,2022-05-13 13:21:00+03:00,2022-05-13,13:21:01,13
9374,a,vlasovaoza,vlasovaoza,2022-05-07 09:55:00+03:00,2022-05-07,09:54:44,9
9375,a,semenistayaoz,semenistayaoz,2022-05-01 12:42:00+03:00,2022-05-01,12:41:33,12
9376,a,mas,mas,2022-05-05 16:56:00+03:00,2022-05-05,16:56:09,16
9377,a,gontarenkooz,gontarenkooz,2022-05-06 14:23:00+03:00,2022-05-06,14:22:57,14
9378,a,kostinaoz,kostinaoz,2022-05-16 14:22:00+03:00,2022-05-16,14:21:54,14
9379,a,glushkova_ns_ksm,glushkova_ns_ksm,2022-05-16 16:16:00+03:00,2022-05-16,16:15:30,16
9380,a,Elena_OP1,Elena_OP1,2022-04-28 16:21:00+03:00,2022-04-28,16:21:16,16
9381,a,abzalov,abzalov,2022-05-02 05:50:00+03:00,2022-05-02,05:50:19,5
9382,a,talaibekovaoz,talaibekovaoz,2022-04-28 14:43:00+03:00,2022-04-28,14:42:42,14
9383,a,groshenkova_lp_ksm,groshenkova_lp_ksm,2022-04-27 10:28:00+03:00,2022-04-27,10:28:19,10
9384,a,kovalenko_zv_ksm,kovalenko_zv_ksm,2022-05-06 16:30:00+03:00,2022-05-06,16:30:04,16
9385,a,kostinaoz,kostinaoz,2022-05-11 19:30:00+03:00,2022-05-11,19:30:15,19
9386,a,kostinaoz,kostinaoz,2022-05-11 15:24:00+03:00,2022-05-11,15:24:16,15
9387,a,kulikova_eu_ksm,kulikova_eu_ksm,2022-05-04 16:00:00+03:00,2022-05-04,15:59:52,16
9388,a,glushkova_ns_ksm,glushkova_ns_ksm,2022-05-18 13:03:00+03:00,2022-05-18,13:02:41,13
9389,a,kostinaoz,kostinaoz,2022-05-13 12:58:00+03:00,2022-05-13,12:58:21,12
9390,a,kostinaoz,kostinaoz,2022-05-11 19:04:00+03:00,2022-05-11,19:04:03,19
9391,a,abdulaevoz,abdulaevoz,2022-05-02 11:21:00+03:00,2022-05-02,11:20:46,11
9392,a,kovalenko_zv_ksm,kovalenko_zv_ksm,2022-04-28 11:08:00+03:00,2022-04-28,11:08:08,11
9393,a,vitvinova_ai_vover,vitvinova_ai_vover,2022-05-05 14:45:00+03:00,2022-05-05,14:44:37,14
9394,a,kostinaoz,kostinaoz,2022-05-04 19:40:00+03:00,2022-05-04,19:39:36,19
9395,a,kostinaoz,kostinaoz,2022-05-16 09:59:00+03:00,2022-05-16,09:58:59,9
9396,a,kulikova_eu_ksm,kulikova_eu_ksm,2022-04-29 14:24:00+03:00,2022-04-29,14:23:39,14
9397,a,harsheva,harsheva,2022-05-01 17:32:00+03:00,2022-05-01,17:31:44,17
9398,a,kolenchukoz,kolenchukoz,2022-05-06 17:47:00+03:00,2022-05-06,17:46:36,17
9399,a,mas,mas,2022-05-05 16:24:00+03:00,2022-05-05,16:24:13,16
9400,a,harsheva,harsheva,2022-05-01 20:44:00+03:00,2022-05-01,20:43:33,20
9401,a,abdulaevoz,abdulaevoz,2022-05-12 10:17:00+03:00,2022-05-12,10:17:23,10
9402,a,vlasovaoza,vlasovaoza,2022-05-04 12:40:00+03:00,2022-05-04,12:40:01,12
9403,a,vlasovaoza,vlasovaoza,2022-04-30 13:58:00+03:00,2022-04-30,13:58:00,13
9404,a,kostinaoz,kostinaoz,2022-05-07 09:14:00+03:00,2022-05-07,09:13:34,9
9405,a,lobanova_ea_ksm,lobanova_ea_ksm,2022-05-17 10:06:00+03:00,2022-05-17,10:06:26,10
9406,a,semenistayaoz,semenistayaoz,2022-05-04 16:07:00+03:00,2022-05-04,16:07:25,16
9407,a,talaibekovaoz,talaibekovaoz,2022-05-03 16:30:00+03:00,2022-05-03,16:29:55,16
9408,a,vlasovaoza,vlasovaoza,2022-05-03 19:59:00+03:00,2022-05-03,19:59:04,19
9409,a,semenistayaoz,semenistayaoz,2022-04-30 13:42:00+03:00,2022-04-30,13:41:35,13
9410,a,talaibekovaoz,talaibekovaoz,2022-04-27 12:09:00+03:00,2022-04-27,12:08:42,12
9411,a,vlasovaoza,vlasovaoza,2022-04-30 10:11:00+03:00,2022-04-30,10:11:05,10
9412,a,gontarenkooz,gontarenkooz,2022-05-03 11:00:00+03:00,2022-05-03,11:00:11,11
9413,a,harsheva,harsheva,2022-05-06 14:58:00+03:00,2022-05-06,14:58:08,14
9414,a,kostinaoz,kostinaoz,2022-04-27 20:01:00+03:00,2022-04-27,20:00:34,20
9415,a,perminova_li,perminova_li,2022-04-29 13:52:00+03:00,2022-04-29,13:52:26,13
9416,a,Kir,Kir,2022-05-04 14:16:00+03:00,2022-05-04,14:16:07,14
9417,a,glushkova_ns_ksm,glushkova_ns_ksm,2022-05-16 17:50:00+03:00,2022-05-16,17:49:52,17
9418,a,kostinaoz,kostinaoz,2022-04-30 10:08:00+03:00,2022-04-30,10:07:49,10
